Name,Title,Header,TechRoot
D2D_MATRIX_5X4_F,D2D_MATRIX_5X4_F,dcommon.h,Direct2D
D2D_POINT_2F,D2D_POINT_2F,dcommon.h,Direct2D
D2D_POINT_2U,D2D_POINT_2U,dcommon.h,Direct2D
D2D_RECT_F,D2D_RECT_F,dcommon.h,Direct2D
D2D_RECT_U,D2D_RECT_U,dcommon.h,Direct2D
D2D_SIZE_F,D2D_SIZE_F,dcommon.h,Direct2D
D2D_SIZE_U,D2D_SIZE_U,dcommon.h,Direct2D
D2D_VECTOR_2F,D2D_VECTOR_2F,dcommon.h,Direct2D
D2D_VECTOR_3F,D2D_VECTOR_3F,dcommon.h,Direct2D
D2D_VECTOR_4F,D2D_VECTOR_4F,dcommon.h,Direct2D
D2D1_PIXEL_FORMAT,D2D1_PIXEL_FORMAT,dcommon.h,Direct2D
D2D1CreateFactory,D2D1CreateFactory,d2d1.h,Direct2D
D3D10_ASYNC_GETDATA_FLAG,D3D10_ASYNC_GETDATA_FLAG,d3d10.h,direct3d10
D3D10_BIND_FLAG,D3D10_BIND_FLAG,d3d10.h,direct3d10
D3D10_BLEND_OP,D3D10_BLEND_OP,d3d10.h,direct3d10
D3D10_BLEND,D3D10_BLEND,d3d10.h,direct3d10
D3D10_CLEAR_FLAG,D3D10_CLEAR_FLAG,d3d10.h,direct3d10
D3D10_COLOR_WRITE_ENABLE,D3D10_COLOR_WRITE_ENABLE,d3d10.h,direct3d10
D3D10_COMPARISON_FUNC,D3D10_COMPARISON_FUNC,d3d10.h,direct3d10
D3D10_COUNTER_TYPE,D3D10_COUNTER_TYPE,d3d10.h,direct3d10
D3D10_COUNTER,D3D10_COUNTER,d3d10.h,direct3d10
D3D10_CPU_ACCESS_FLAG,D3D10_CPU_ACCESS_FLAG,d3d10.h,direct3d10
D3D10_CREATE_DEVICE_FLAG,D3D10_CREATE_DEVICE_FLAG,d3d10.h,direct3d10
D3D10_CULL_MODE,D3D10_CULL_MODE,d3d10.h,direct3d10
D3D10_DEPTH_WRITE_MASK,D3D10_DEPTH_WRITE_MASK,d3d10.h,direct3d10
D3D10_DSV_DIMENSION,D3D10_DSV_DIMENSION,d3d10.h,direct3d10
D3D10_FILL_MODE,D3D10_FILL_MODE,d3d10.h,direct3d10
D3D10_FILTER_TYPE,D3D10_FILTER_TYPE,d3d10.h,direct3d10
D3D10_FILTER,D3D10_FILTER,d3d10.h,direct3d10
D3D10_FORMAT_SUPPORT,D3D10_FORMAT_SUPPORT,d3d10.h,direct3d10
D3D10_INPUT_CLASSIFICATION,D3D10_INPUT_CLASSIFICATION,d3d10.h,direct3d10
D3D10_MAP_FLAG,D3D10_MAP_FLAG,d3d10.h,direct3d10
D3D10_MAP,D3D10_MAP,d3d10.h,direct3d10
D3D10_QUERY_MISC_FLAG,D3D10_QUERY_MISC_FLAG,d3d10.h,direct3d10
D3D10_QUERY,D3D10_QUERY,d3d10.h,direct3d10
D3D10_RAISE_FLAG,D3D10_RAISE_FLAG,d3d10.h,direct3d10
D3D10_RESOURCE_DIMENSION,D3D10_RESOURCE_DIMENSION,d3d10.h,direct3d10
D3D10_RESOURCE_MISC_FLAG,D3D10_RESOURCE_MISC_FLAG,d3d10.h,direct3d10
D3D10_RTV_DIMENSION,D3D10_RTV_DIMENSION,d3d10.h,direct3d10
D3D10_STENCIL_OP,D3D10_STENCIL_OP,d3d10.h,direct3d10
D3D10_TEXTURE_ADDRESS_MODE,D3D10_TEXTURE_ADDRESS_MODE,d3d10.h,direct3d10
D3D10_TEXTURECUBE_FACE,D3D10_TEXTURECUBE_FACE,d3d10.h,direct3d10
D3D10_USAGE,D3D10_USAGE,d3d10.h,direct3d10
D3D10CalcSubresource,D3D10CalcSubresource,d3d10.h,direct3d10
ID3D10Asynchronous,ID3D10Asynchronous,d3d10.h,direct3d10
ID3D10BlendState,ID3D10BlendState,d3d10.h,direct3d10
ID3D10Buffer,ID3D10Buffer,d3d10.h,direct3d10
ID3D10Counter,ID3D10Counter,d3d10.h,direct3d10
ID3D10DepthStencilState,ID3D10DepthStencilState,d3d10.h,direct3d10
ID3D10DepthStencilView,ID3D10DepthStencilView,d3d10.h,direct3d10
ID3D10Device,ID3D10Device,d3d10.h,direct3d10
ID3D10DeviceChild,ID3D10DeviceChild,d3d10.h,direct3d10
ID3D10GeometryShader,ID3D10GeometryShader,d3d10.h,direct3d10
ID3D10InputLayout,ID3D10InputLayout,d3d10.h,direct3d10
ID3D10Multithread,ID3D10Multithread,d3d10.h,direct3d10
ID3D10PixelShader,ID3D10PixelShader,d3d10.h,direct3d10
ID3D10Predicate,ID3D10Predicate,d3d10.h,direct3d10
ID3D10Query,ID3D10Query,d3d10.h,direct3d10
ID3D10RasterizerState,ID3D10RasterizerState,d3d10.h,direct3d10
ID3D10RenderTargetView,ID3D10RenderTargetView,d3d10.h,direct3d10
ID3D10Resource,ID3D10Resource,d3d10.h,direct3d10
ID3D10SamplerState,ID3D10SamplerState,d3d10.h,direct3d10
ID3D10ShaderResourceView,ID3D10ShaderResourceView,d3d10.h,direct3d10
ID3D10Texture1D,ID3D10Texture1D,d3d10.h,direct3d10
ID3D10Texture2D,ID3D10Texture2D,d3d10.h,direct3d10
ID3D10Texture3D,ID3D10Texture3D,d3d10.h,direct3d10
ID3D10VertexShader,ID3D10VertexShader,d3d10.h,direct3d10
ID3D10View,ID3D10View,d3d10.h,direct3d10
CD3D10_BUFFER_DESC,CD3D10_BUFFER_DESC,d3d10.h,direct3d10
CD3D10_TEXTURE1D_DESC,CD3D10_TEXTURE1D_DESC,d3d10.h,direct3d10
CD3D10_TEXTURE2D_DESC,CD3D10_TEXTURE2D_DESC,d3d10.h,direct3d10
CD3D10_TEXTURE3D_DESC,CD3D10_TEXTURE3D_DESC,d3d10.h,direct3d10
D3D10_BLEND_DESC,D3D10_BLEND_DESC,d3d10.h,direct3d10
D3D10_BOX,D3D10_BOX,d3d10.h,direct3d10
D3D10_BUFFER_DESC,D3D10_BUFFER_DESC,d3d10.h,direct3d10
D3D10_BUFFER_RTV,D3D10_BUFFER_RTV,d3d10.h,direct3d10
D3D10_BUFFER_SRV,D3D10_BUFFER_SRV,d3d10.h,direct3d10
D3D10_COUNTER_DESC,D3D10_COUNTER_DESC,d3d10.h,direct3d10
D3D10_COUNTER_INFO,D3D10_COUNTER_INFO,d3d10.h,direct3d10
D3D10_DEPTH_STENCIL_DESC,D3D10_DEPTH_STENCIL_DESC,d3d10.h,direct3d10
D3D10_DEPTH_STENCIL_VIEW_DESC,D3D10_DEPTH_STENCIL_VIEW_DESC,d3d10.h,direct3d10
D3D10_DEPTH_STENCILOP_DESC,D3D10_DEPTH_STENCILOP_DESC,d3d10.h,direct3d10
D3D10_INPUT_ELEMENT_DESC,D3D10_INPUT_ELEMENT_DESC,d3d10.h,direct3d10
D3D10_MAPPED_TEXTURE2D,D3D10_MAPPED_TEXTURE2D,d3d10.h,direct3d10
D3D10_MAPPED_TEXTURE3D,D3D10_MAPPED_TEXTURE3D,d3d10.h,direct3d10
D3D10_QUERY_DATA_PIPELINE_STATISTICS,D3D10_QUERY_DATA_PIPELINE_STATISTICS,d3d10.h,direct3d10
D3D10_QUERY_DATA_SO_STATISTICS,D3D10_QUERY_DATA_SO_STATISTICS,d3d10.h,direct3d10
D3D10_QUERY_DATA_TIMESTAMP_DISJOINT,D3D10_QUERY_DATA_TIMESTAMP_DISJOINT,d3d10.h,direct3d10
D3D10_QUERY_DESC,D3D10_QUERY_DESC,d3d10.h,direct3d10
D3D10_RASTERIZER_DESC,D3D10_RASTERIZER_DESC,d3d10.h,direct3d10
D3D10_RENDER_TARGET_VIEW_DESC,D3D10_RENDER_TARGET_VIEW_DESC,d3d10.h,direct3d10
D3D10_SAMPLER_DESC,D3D10_SAMPLER_DESC,d3d10.h,direct3d10
D3D10_SHADER_RESOURCE_VIEW_DESC,D3D10_SHADER_RESOURCE_VIEW_DESC,d3d10.h,direct3d10
D3D10_SO_DECLARATION_ENTRY,D3D10_SO_DECLARATION_ENTRY,d3d10.h,direct3d10
D3D10_SUBRESOURCE_DATA,D3D10_SUBRESOURCE_DATA,d3d10.h,direct3d10
D3D10_TEX1D_ARRAY_DSV,D3D10_TEX1D_ARRAY_DSV,d3d10.h,direct3d10
D3D10_TEX1D_ARRAY_RTV,D3D10_TEX1D_ARRAY_RTV,d3d10.h,direct3d10
D3D10_TEX1D_ARRAY_SRV,D3D10_TEX1D_ARRAY_SRV,d3d10.h,direct3d10
D3D10_TEX1D_DSV,D3D10_TEX1D_DSV,d3d10.h,direct3d10
D3D10_TEX1D_RTV,D3D10_TEX1D_RTV,d3d10.h,direct3d10
D3D10_TEX1D_SRV,D3D10_TEX1D_SRV,d3d10.h,direct3d10
D3D10_TEX2D_ARRAY_DSV,D3D10_TEX2D_ARRAY_DSV,d3d10.h,direct3d10
D3D10_TEX2D_ARRAY_RTV,D3D10_TEX2D_ARRAY_RTV,d3d10.h,direct3d10
D3D10_TEX2D_ARRAY_SRV,D3D10_TEX2D_ARRAY_SRV,d3d10.h,direct3d10
D3D10_TEX2D_DSV,D3D10_TEX2D_DSV,d3d10.h,direct3d10
D3D10_TEX2D_RTV,D3D10_TEX2D_RTV,d3d10.h,direct3d10
D3D10_TEX2D_SRV,D3D10_TEX2D_SRV,d3d10.h,direct3d10
D3D10_TEX2DMS_ARRAY_DSV,D3D10_TEX2DMS_ARRAY_DSV,d3d10.h,direct3d10
D3D10_TEX2DMS_ARRAY_RTV,D3D10_TEX2DMS_ARRAY_RTV,d3d10.h,direct3d10
D3D10_TEX2DMS_ARRAY_SRV,D3D10_TEX2DMS_ARRAY_SRV,d3d10.h,direct3d10
D3D10_TEX2DMS_DSV,D3D10_TEX2DMS_DSV,d3d10.h,direct3d10
D3D10_TEX2DMS_RTV,D3D10_TEX2DMS_RTV,d3d10.h,direct3d10
D3D10_TEX2DMS_SRV,D3D10_TEX2DMS_SRV,d3d10.h,direct3d10
D3D10_TEX3D_RTV,D3D10_TEX3D_RTV,d3d10.h,direct3d10
D3D10_TEX3D_SRV,D3D10_TEX3D_SRV,d3d10.h,direct3d10
D3D10_TEXCUBE_SRV,D3D10_TEXCUBE_SRV,d3d10.h,direct3d10
D3D10_TEXTURE1D_DESC,D3D10_TEXTURE1D_DESC,d3d10.h,direct3d10
D3D10_TEXTURE2D_DESC,D3D10_TEXTURE2D_DESC,d3d10.h,direct3d10
D3D10_TEXTURE3D_DESC,D3D10_TEXTURE3D_DESC,d3d10.h,direct3d10
D3D10_VIEWPORT,D3D10_VIEWPORT,d3d10.h,direct3d10
D3D10_FEATURE_LEVEL1,D3D10_FEATURE_LEVEL1,d3d10_1.h,direct3d10
D3D10CreateDevice1,D3D10CreateDevice1,d3d10_1.h,direct3d10
D3D10CreateDeviceAndSwapChain1,D3D10CreateDeviceAndSwapChain1,d3d10_1.h,direct3d10
ID3D10BlendState1,ID3D10BlendState1,d3d10_1.h,direct3d10
ID3D10Device1,ID3D10Device1,d3d10_1.h,direct3d10
ID3D10ShaderResourceView1,ID3D10ShaderResourceView1,d3d10_1.h,direct3d10
D3D10_BLEND_DESC1,D3D10_BLEND_DESC1,d3d10_1.h,direct3d10
D3D10_RENDER_TARGET_BLEND_DESC1,D3D10_RENDER_TARGET_BLEND_DESC1,d3d10_1.h,direct3d10
D3D10_SHADER_RESOURCE_VIEW_DESC1,D3D10_SHADER_RESOURCE_VIEW_DESC1,d3d10_1.h,direct3d10
D3D10_TEXCUBE_ARRAY_SRV1,D3D10_TEXCUBE_ARRAY_SRV1,d3d10_1.h,direct3d10
_D3D10_SHADER_DEBUG_REGTYPE,D3D10_SHADER_DEBUG_REGTYPE,d3d10_1shader.h,direct3d10
_D3D10_SHADER_DEBUG_SCOPETYPE,D3D10_SHADER_DEBUG_SCOPETYPE,d3d10_1shader.h,direct3d10
_D3D10_SHADER_DEBUG_VARTYPE,D3D10_SHADER_DEBUG_VARTYPE,d3d10_1shader.h,direct3d10
ID3D10ShaderReflection1,ID3D10ShaderReflection1,d3d10_1shader.h,direct3d10
_D3D10_SHADER_DEBUG_FILE_INFO,D3D10_SHADER_DEBUG_FILE_INFO,d3d10_1shader.h,direct3d10
_D3D10_SHADER_DEBUG_INFO,D3D10_SHADER_DEBUG_INFO,d3d10_1shader.h,direct3d10
_D3D10_SHADER_DEBUG_INPUT_INFO,D3D10_SHADER_DEBUG_INPUT_INFO,d3d10_1shader.h,direct3d10
_D3D10_SHADER_DEBUG_INST_INFO,D3D10_SHADER_DEBUG_INST_INFO,d3d10_1shader.h,direct3d10
_D3D10_SHADER_DEBUG_OUTPUTREG_INFO,D3D10_SHADER_DEBUG_OUTPUTREG_INFO,d3d10_1shader.h,direct3d10
_D3D10_SHADER_DEBUG_OUTPUTVAR,D3D10_SHADER_DEBUG_OUTPUTVAR,d3d10_1shader.h,direct3d10
_D3D10_SHADER_DEBUG_SCOPE_INFO,D3D10_SHADER_DEBUG_SCOPE_INFO,d3d10_1shader.h,direct3d10
_D3D10_SHADER_DEBUG_SCOPEVAR_INFO,D3D10_SHADER_DEBUG_SCOPEVAR_INFO,d3d10_1shader.h,direct3d10
_D3D10_SHADER_DEBUG_TOKEN_INFO,D3D10_SHADER_DEBUG_TOKEN_INFO,d3d10_1shader.h,direct3d10
_D3D10_SHADER_DEBUG_VAR_INFO,D3D10_SHADER_DEBUG_VAR_INFO,d3d10_1shader.h,direct3d10
_D3D10_DEVICE_STATE_TYPES,D3D10_DEVICE_STATE_TYPES,d3d10effect.h,direct3d10
D3D10CompileEffectFromMemory,D3D10CompileEffectFromMemory,d3d10effect.h,direct3d10
D3D10CreateEffectFromMemory,D3D10CreateEffectFromMemory,d3d10effect.h,direct3d10
D3D10CreateEffectPoolFromMemory,D3D10CreateEffectPoolFromMemory,d3d10effect.h,direct3d10
D3D10CreateStateBlock,D3D10CreateStateBlock,d3d10effect.h,direct3d10
D3D10DisassembleEffect,D3D10DisassembleEffect,d3d10effect.h,direct3d10
D3D10StateBlockMaskDifference,D3D10StateBlockMaskDifference,d3d10effect.h,direct3d10
D3D10StateBlockMaskDisableAll,D3D10StateBlockMaskDisableAll,d3d10effect.h,direct3d10
D3D10StateBlockMaskDisableCapture,D3D10StateBlockMaskDisableCapture,d3d10effect.h,direct3d10
D3D10StateBlockMaskEnableAll,D3D10StateBlockMaskEnableAll,d3d10effect.h,direct3d10
D3D10StateBlockMaskEnableCapture,D3D10StateBlockMaskEnableCapture,d3d10effect.h,direct3d10
D3D10StateBlockMaskGetSetting,D3D10StateBlockMaskGetSetting,d3d10effect.h,direct3d10
D3D10StateBlockMaskIntersect,D3D10StateBlockMaskIntersect,d3d10effect.h,direct3d10
D3D10StateBlockMaskUnion,D3D10StateBlockMaskUnion,d3d10effect.h,direct3d10
ID3D10Effect,ID3D10Effect,d3d10effect.h,direct3d10
ID3D10EffectBlendVariable,ID3D10EffectBlendVariable,d3d10effect.h,direct3d10
ID3D10EffectConstantBuffer,ID3D10EffectConstantBuffer,d3d10effect.h,direct3d10
ID3D10EffectDepthStencilVariable,ID3D10EffectDepthStencilVariable,d3d10effect.h,direct3d10
ID3D10EffectDepthStencilViewVariable,ID3D10EffectDepthStencilViewVariable,d3d10effect.h,direct3d10
ID3D10EffectMatrixVariable,ID3D10EffectMatrixVariable,d3d10effect.h,direct3d10
ID3D10EffectPass,ID3D10EffectPass,d3d10effect.h,direct3d10
ID3D10EffectPool,ID3D10EffectPool,d3d10effect.h,direct3d10
ID3D10EffectRasterizerVariable,ID3D10EffectRasterizerVariable,d3d10effect.h,direct3d10
ID3D10EffectRenderTargetViewVariable,ID3D10EffectRenderTargetViewVariable,d3d10effect.h,direct3d10
ID3D10EffectSamplerVariable,ID3D10EffectSamplerVariable,d3d10effect.h,direct3d10
ID3D10EffectScalarVariable,ID3D10EffectScalarVariable,d3d10effect.h,direct3d10
ID3D10EffectShaderResourceVariable,ID3D10EffectShaderResourceVariable,d3d10effect.h,direct3d10
ID3D10EffectShaderVariable,ID3D10EffectShaderVariable,d3d10effect.h,direct3d10
ID3D10EffectStringVariable,ID3D10EffectStringVariable,d3d10effect.h,direct3d10
ID3D10EffectTechnique,ID3D10EffectTechnique,d3d10effect.h,direct3d10
ID3D10EffectType,ID3D10EffectType,d3d10effect.h,direct3d10
ID3D10EffectVariable,ID3D10EffectVariable,d3d10effect.h,direct3d10
ID3D10EffectVectorVariable,ID3D10EffectVectorVariable,d3d10effect.h,direct3d10
ID3D10StateBlock,ID3D10StateBlock,d3d10effect.h,direct3d10
_D3D10_EFFECT_DESC,D3D10_EFFECT_DESC,d3d10effect.h,direct3d10
_D3D10_EFFECT_SHADER_DESC,D3D10_EFFECT_SHADER_DESC,d3d10effect.h,direct3d10
_D3D10_EFFECT_TYPE_DESC,D3D10_EFFECT_TYPE_DESC,d3d10effect.h,direct3d10
_D3D10_EFFECT_VARIABLE_DESC,D3D10_EFFECT_VARIABLE_DESC,d3d10effect.h,direct3d10
_D3D10_PASS_DESC,D3D10_PASS_DESC,d3d10effect.h,direct3d10
_D3D10_PASS_SHADER_DESC,D3D10_PASS_SHADER_DESC,d3d10effect.h,direct3d10
_D3D10_STATE_BLOCK_MASK,D3D10_STATE_BLOCK_MASK,d3d10effect.h,direct3d10
_D3D10_TECHNIQUE_DESC,D3D10_TECHNIQUE_DESC,d3d10effect.h,direct3d10
D3D10_DRIVER_TYPE,D3D10_DRIVER_TYPE,d3d10misc.h,direct3d10
D3D10CreateBlob,D3D10CreateBlob,d3d10misc.h,direct3d10
D3D10CreateDevice,D3D10CreateDevice,d3d10misc.h,direct3d10
D3D10CreateDeviceAndSwapChain,D3D10CreateDeviceAndSwapChain,d3d10misc.h,direct3d10
D3D10_MESSAGE_CATEGORY,D3D10_MESSAGE_CATEGORY,d3d10sdklayers.h,direct3d10
D3D10_MESSAGE_ID,D3D10_MESSAGE_ID,d3d10sdklayers.h,direct3d10
D3D10_MESSAGE_SEVERITY,D3D10_MESSAGE_SEVERITY,d3d10sdklayers.h,direct3d10
ID3D10Debug,ID3D10Debug,d3d10sdklayers.h,direct3d10
ID3D10InfoQueue,ID3D10InfoQueue,d3d10sdklayers.h,direct3d10
ID3D10SwitchToRef,ID3D10SwitchToRef,d3d10sdklayers.h,direct3d10
D3D10_INFO_QUEUE_FILTER_DESC,D3D10_INFO_QUEUE_FILTER_DESC,d3d10sdklayers.h,direct3d10
D3D10_INFO_QUEUE_FILTER,D3D10_INFO_QUEUE_FILTER,d3d10sdklayers.h,direct3d10
D3D10_MESSAGE,D3D10_MESSAGE,d3d10sdklayers.h,direct3d10
D3D10CompileShader,D3D10CompileShader,d3d10shader.h,direct3d10
D3D10DisassembleShader,D3D10DisassembleShader,d3d10shader.h,direct3d10
D3D10GetGeometryShaderProfile,D3D10GetGeometryShaderProfile,d3d10shader.h,direct3d10
D3D10GetInputAndOutputSignatureBlob,D3D10GetInputAndOutputSignatureBlob,d3d10shader.h,direct3d10
D3D10GetInputSignatureBlob,D3D10GetInputSignatureBlob,d3d10shader.h,direct3d10
D3D10GetOutputSignatureBlob,D3D10GetOutputSignatureBlob,d3d10shader.h,direct3d10
D3D10GetPixelShaderProfile,D3D10GetPixelShaderProfile,d3d10shader.h,direct3d10
D3D10GetShaderDebugInfo,D3D10GetShaderDebugInfo,d3d10shader.h,direct3d10
D3D10GetVertexShaderProfile,D3D10GetVertexShaderProfile,d3d10shader.h,direct3d10
D3D10PreprocessShader,D3D10PreprocessShader,d3d10shader.h,direct3d10
D3D10ReflectShader,D3D10ReflectShader,d3d10shader.h,direct3d10
ID3D10ShaderReflection,ID3D10ShaderReflection,d3d10shader.h,direct3d10
ID3D10ShaderReflectionConstantBuffer,ID3D10ShaderReflectionConstantBuffer,d3d10shader.h,direct3d10
ID3D10ShaderReflectionType,ID3D10ShaderReflectionType,d3d10shader.h,direct3d10
ID3D10ShaderReflectionVariable,ID3D10ShaderReflectionVariable,d3d10shader.h,direct3d10
_D3D10_SHADER_BUFFER_DESC,D3D10_SHADER_BUFFER_DESC,d3d10shader.h,direct3d10
_D3D10_SHADER_DESC,D3D10_SHADER_DESC,d3d10shader.h,direct3d10
_D3D10_SHADER_INPUT_BIND_DESC,D3D10_SHADER_INPUT_BIND_DESC,d3d10shader.h,direct3d10
_D3D10_SHADER_TYPE_DESC,D3D10_SHADER_TYPE_DESC,d3d10shader.h,direct3d10
_D3D10_SHADER_VARIABLE_DESC,D3D10_SHADER_VARIABLE_DESC,d3d10shader.h,direct3d10
_D3D10_SIGNATURE_PARAMETER_DESC,D3D10_SIGNATURE_PARAMETER_DESC,d3d10shader.h,direct3d10
D3D11_ASYNC_GETDATA_FLAG,D3D11_ASYNC_GETDATA_FLAG,d3d11.h,direct3d11
D3D11_BIND_FLAG,D3D11_BIND_FLAG,d3d11.h,direct3d11
D3D11_BLEND_OP,D3D11_BLEND_OP,d3d11.h,direct3d11
D3D11_BLEND,D3D11_BLEND,d3d11.h,direct3d11
D3D11_BUFFER_UAV_FLAG,D3D11_BUFFER_UAV_FLAG,d3d11.h,direct3d11
D3D11_BUFFEREX_SRV_FLAG,D3D11_BUFFEREX_SRV_FLAG,d3d11.h,direct3d11
D3D11_CLEAR_FLAG,D3D11_CLEAR_FLAG,d3d11.h,direct3d11
D3D11_COLOR_WRITE_ENABLE,D3D11_COLOR_WRITE_ENABLE,d3d11.h,direct3d11
D3D11_COMPARISON_FUNC,D3D11_COMPARISON_FUNC,d3d11.h,direct3d11
D3D11_CONSERVATIVE_RASTERIZATION_TIER,D3D11_CONSERVATIVE_RASTERIZATION_TIER,d3d11.h,direct3d11
D3D11_COUNTER_TYPE,D3D11_COUNTER_TYPE,d3d11.h,direct3d11
D3D11_COUNTER,D3D11_COUNTER,d3d11.h,direct3d11
D3D11_CPU_ACCESS_FLAG,D3D11_CPU_ACCESS_FLAG,d3d11.h,direct3d11
D3D11_CREATE_DEVICE_FLAG,D3D11_CREATE_DEVICE_FLAG,d3d11.h,direct3d11
D3D11_CULL_MODE,D3D11_CULL_MODE,d3d11.h,direct3d11
D3D11_DEPTH_WRITE_MASK,D3D11_DEPTH_WRITE_MASK,d3d11.h,direct3d11
D3D11_DEVICE_CONTEXT_TYPE,D3D11_DEVICE_CONTEXT_TYPE,d3d11.h,direct3d11
D3D11_DSV_DIMENSION,D3D11_DSV_DIMENSION,d3d11.h,direct3d11
D3D11_DSV_FLAG,D3D11_DSV_FLAG,d3d11.h,direct3d11
D3D11_FEATURE,D3D11_FEATURE,d3d11.h,direct3d11
D3D11_FILL_MODE,D3D11_FILL_MODE,d3d11.h,direct3d11
D3D11_FILTER_REDUCTION_TYPE,D3D11_FILTER_REDUCTION_TYPE,d3d11.h,direct3d11
D3D11_FILTER_TYPE,D3D11_FILTER_TYPE,d3d11.h,direct3d11
D3D11_FILTER,D3D11_FILTER,d3d11.h,direct3d11
D3D11_FORMAT_SUPPORT,D3D11_FORMAT_SUPPORT,d3d11.h,direct3d11
D3D11_FORMAT_SUPPORT2,D3D11_FORMAT_SUPPORT2,d3d11.h,direct3d11
D3D11_INPUT_CLASSIFICATION,D3D11_INPUT_CLASSIFICATION,d3d11.h,direct3d11
D3D11_MAP_FLAG,D3D11_MAP_FLAG,d3d11.h,direct3d11
D3D11_MAP,D3D11_MAP,d3d11.h,direct3d11
D3D11_QUERY_MISC_FLAG,D3D11_QUERY_MISC_FLAG,d3d11.h,direct3d11
D3D11_QUERY,D3D11_QUERY,d3d11.h,direct3d11
D3D11_RAISE_FLAG,D3D11_RAISE_FLAG,d3d11.h,direct3d11
D3D11_RESOURCE_DIMENSION,D3D11_RESOURCE_DIMENSION,d3d11.h,direct3d11
D3D11_RESOURCE_MISC_FLAG,D3D11_RESOURCE_MISC_FLAG,d3d11.h,direct3d11
D3D11_RTV_DIMENSION,D3D11_RTV_DIMENSION,d3d11.h,direct3d11
D3D11_SHADER_CACHE_SUPPORT_FLAGS,D3D11_SHADER_CACHE_SUPPORT_FLAGS,d3d11.h,direct3d11
D3D11_SHADER_MIN_PRECISION_SUPPORT,D3D11_SHADER_MIN_PRECISION_SUPPORT,d3d11.h,direct3d11
D3D11_SHARED_RESOURCE_TIER,D3D11_SHARED_RESOURCE_TIER,d3d11.h,direct3d11
D3D11_STANDARD_MULTISAMPLE_QUALITY_LEVELS,D3D11_STANDARD_MULTISAMPLE_QUALITY_LEVELS,d3d11.h,direct3d11
D3D11_STENCIL_OP,D3D11_STENCIL_OP,d3d11.h,direct3d11
D3D11_TEXTURE_ADDRESS_MODE,D3D11_TEXTURE_ADDRESS_MODE,d3d11.h,direct3d11
D3D11_TEXTURECUBE_FACE,D3D11_TEXTURECUBE_FACE,d3d11.h,direct3d11
D3D11_TILED_RESOURCES_TIER,D3D11_TILED_RESOURCES_TIER,d3d11.h,direct3d11
D3D11_UAV_DIMENSION,D3D11_UAV_DIMENSION,d3d11.h,direct3d11
D3D11_USAGE,D3D11_USAGE,d3d11.h,direct3d11
D3D11CalcSubresource,D3D11CalcSubresource,d3d11.h,direct3d11
D3D11CreateDevice,D3D11CreateDevice,d3d11.h,direct3d11
D3D11CreateDeviceAndSwapChain,D3D11CreateDeviceAndSwapChain,d3d11.h,direct3d11
ID3D11Asynchronous,ID3D11Asynchronous,d3d11.h,direct3d11
ID3D11BlendState,ID3D11BlendState,d3d11.h,direct3d11
ID3D11Buffer,ID3D11Buffer,d3d11.h,direct3d11
ID3D11ClassInstance,ID3D11ClassInstance,d3d11.h,direct3d11
ID3D11ClassLinkage,ID3D11ClassLinkage,d3d11.h,direct3d11
ID3D11CommandList,ID3D11CommandList,d3d11.h,direct3d11
ID3D11ComputeShader,ID3D11ComputeShader,d3d11.h,direct3d11
ID3D11Counter,ID3D11Counter,d3d11.h,direct3d11
ID3D11DepthStencilState,ID3D11DepthStencilState,d3d11.h,direct3d11
ID3D11DepthStencilView,ID3D11DepthStencilView,d3d11.h,direct3d11
ID3D11Device,ID3D11Device,d3d11.h,direct3d11
ID3D11DeviceChild,ID3D11DeviceChild,d3d11.h,direct3d11
ID3D11DeviceContext,ID3D11DeviceContext,d3d11.h,direct3d11
ID3D11DomainShader,ID3D11DomainShader,d3d11.h,direct3d11
ID3D11GeometryShader,ID3D11GeometryShader,d3d11.h,direct3d11
ID3D11HullShader,ID3D11HullShader,d3d11.h,direct3d11
ID3D11InputLayout,ID3D11InputLayout,d3d11.h,direct3d11
ID3D11PixelShader,ID3D11PixelShader,d3d11.h,direct3d11
ID3D11Predicate,ID3D11Predicate,d3d11.h,direct3d11
ID3D11Query,ID3D11Query,d3d11.h,direct3d11
ID3D11RasterizerState,ID3D11RasterizerState,d3d11.h,direct3d11
ID3D11RenderTargetView,ID3D11RenderTargetView,d3d11.h,direct3d11
ID3D11Resource,ID3D11Resource,d3d11.h,direct3d11
ID3D11SamplerState,ID3D11SamplerState,d3d11.h,direct3d11
ID3D11ShaderResourceView,ID3D11ShaderResourceView,d3d11.h,direct3d11
ID3D11Texture1D,ID3D11Texture1D,d3d11.h,direct3d11
ID3D11Texture2D,ID3D11Texture2D,d3d11.h,direct3d11
ID3D11Texture3D,ID3D11Texture3D,d3d11.h,direct3d11
ID3D11UnorderedAccessView,ID3D11UnorderedAccessView,d3d11.h,direct3d11
ID3D11VertexShader,ID3D11VertexShader,d3d11.h,direct3d11
ID3D11View,ID3D11View,d3d11.h,direct3d11
CD3D11_BLEND_DESC,CD3D11_BLEND_DESC,d3d11.h,direct3d11
CD3D11_BOX,CD3D11_BOX,d3d11.h,direct3d11
CD3D11_BUFFER_DESC,CD3D11_BUFFER_DESC,d3d11.h,direct3d11
CD3D11_COUNTER_DESC,CD3D11_COUNTER_DESC,d3d11.h,direct3d11
